Time slots ,Load1,Load2
6161,357.029,395.029
6162,107.328,145.328
6163,0,38
6164,0,38
6165,0,38
6166,0,38
6167,0,38
6168,0,38
6169,0,38
6170,0,38
6171,0,38
6172,0,38
6173,0,38
6174,0,38
6175,96.672,134.672
6176,163.041,201.041
6177,436.767,474.767
6178,341.131,379.131
6179,393.432,431.432
6180,605.685,643.685
6181,207.815,245.815
6182,399.64,437.64
6183,459.486,497.486
6184,306.352,344.352
6185,58.871,96.871
6186,60.178,98.178
6187,0,38
6188,0,38
6189,0,38
6190,0,38
6191,0,38
6192,0,38
6193,0,38
6194,0,38
6195,0,38
6196,0,38
6197,0,38
6198,0,38
6199,95.981,133.981
6200,345.406,383.406
6201,483.957,521.957
6202,812.761,850.761
6203,965.764,1003.764
6204,1037.623,1075.623
6205,1037.17,1075.17
6206,955.955,993.955
6207,805.605,843.605
6208,590.499,628.499
6209,339.895,377.895
6210,97.391,135.391
6211,0,38
6212,0,38
6213,0,38
6214,0,38
6215,0,38
6216,0,38
6217,0,38
6218,0,38
6219,0,38
6220,0,38
6221,0,38
6222,0,38
6223,17.046,55.046
6224,135.1,173.1
6225,370.9,408.9
6226,544.334,582.334
6227,955.308,993.308
6228,522.119,560.119
6229,1036.138,1074.138
6230,958.118,996.118
6231,807.226,845.226
6232,597.741,635.741
6233,346.819,384.819
6234,96.965,134.965
6235,0,38
6236,0,38
6237,0,38
6238,0,38
6239,0,38
6240,0,38
6241,0,38
6242,0,38
6243,0,38
6244,0,38
6245,0,38
6246,0,38
6247,95.205,133.205
6248,344.537,382.537
6249,597.246,635.246
6250,811.089,849.089
6251,965.253,1003.253
6252,1041.684,1079.684
6253,1042.37,1080.37
6254,962.279,1000.279
6255,808.503,846.503
6256,598.167,636.167
6257,344.658,382.658
6258,94.319,132.319
6259,0,38
6260,0,38
6261,0,38
6262,0,38
6263,0,38
6264,0,38
6265,0,38
6266,0,38
6267,0,38
6268,0,38
6269,0,38
6270,0,38
6271,93.02,131.02
6272,340.425,378.425
6273,594.277,632.277
6274,804.882,842.882
6275,957.113,995.113
6276,1035.896,1073.896
6277,1035.232,1073.232
6278,954.448,992.448
6279,797.133,835.133
6280,585.222,623.222
6281,294.634,332.634
6282,86.643,124.643
6283,0,38
6284,0,38
6285,0,38
6286,0,38
6287,0,38
6288,0,38
6289,0,38
6290,0,38
6291,0,38
6292,0,38
6293,0,38
6294,0,38
6295,87.766,125.766
6296,333.136,371.136
6297,586.382,624.382
6298,795.378,833.378
6299,946.758,984.758
6300,1021.582,1059.582
6301,1019.696,1057.696
6302,938.926,976.926
6303,786.01,824.01
6304,571.951,609.951
6305,324.229,362.229
6306,83.695,121.695
6307,0,38
6308,0,38
6309,0,38
6310,0,38
6311,0,38
6312,0,38
6313,0,38
6314,0,38
6315,0,38
6316,0,38
6317,0,38
6318,0,38
6319,85.359,123.359
6320,329.432,367.432
6321,587.299,625.299
6322,796.158,834.158
6323,949.213,987.213
6324,1021.993,1059.993
6325,1019.844,1057.844
6326,939.015,977.015
6327,790.824,828.824
6328,575.65,613.65
6329,323.618,361.618
6330,80.916,118.916
6331,0,38
6332,0,38
6333,0,38
6334,0,38
6335,0,38
6336,0,38
6337,0,38
6338,0,38
6339,0,38
6340,0,38
6341,0,38
6342,0,38
6343,89.174,127.174
6344,340.519,378.519
6345,597.431,635.431
6346,810.319,848.319
6347,962.105,1000.105
6348,1038.646,1076.646
6349,1035.04,1073.04
6350,952.012,990.012
6351,798.533,836.533
6352,583.523,621.523
6353,327.317,365.317
6354,79.174,117.174
6355,0,38
6356,0,38
6357,0,38
6358,0,38
6359,0,38
6360,0,38
6361,0,38
6362,0,38
6363,0,38
6364,0,38
6365,0,38
6366,0,38
6367,88.188,126.188
6368,337.941,375.941
6369,591.187,629.187
6370,801.917,839.917
6371,952.818,990.818
6372,1022.419,1060.419
6373,1019.482,1057.482
6374,936.778,974.778
6375,785.21,823.21
6376,569.009,607.009
6377,314.655,352.655
6378,75.285,113.285
6379,0,38
6380,0,38
6381,0,38
6382,0,38
6383,0,38
6384,0,38
6385,0,38
6386,0,38
6387,0,38
6388,0,38
6389,0,38
6390,0,38
6391,84.696,122.696
6392,335.097,373.097
6393,593.826,631.826
6394,805.706,843.706
6395,957.689,995.689
6396,1033.556,1071.556
6397,1029.135,1067.135
6398,944.368,982.368
6399,789.677,827.677
6400,570.203,608.203
6401,314.304,352.304
6402,74.176,112.176
6403,0,38
6404,0,38
6405,0,38
6406,0,38
6407,0,38
6408,0,38
6409,0,38
6410,0,38
6411,0,38
6412,0,38
6413,0,38
6414,0,38
6415,85.409,123.409
6416,334.801,372.801
6417,587.904,625.904
6418,803.352,841.352
6419,952.652,990.652
6420,1018.198,1056.198
6421,1015.476,1053.476
6422,709.274,747.274
6423,778.925,816.925
6424,384.973,422.973
6425,304.511,342.511
6426,66.087,104.087
6427,0,38
6428,0,38
6429,0,38
6430,0,38
6431,0,38
6432,0,38
6433,0,38
6434,0,38
6435,0,38
6436,0,38
6437,0,38
6438,0,38
6439,46.496,84.496
6440,195.26,233.26
6441,577.497,615.497
6442,722.414,760.414
6443,941.25,979.25
6444,647.109,685.109
6445,710.832,748.832
6446,707.76,745.76
6447,545.722,583.722
6448,112.065,150.065
6449,208.963,246.963
6450,63.763,101.763
6451,0,38
6452,0,38
6453,0,38
6454,0,38
6455,0,38
6456,0,38
6457,0,38
6458,0,38
6459,0,38
6460,0,38
6461,0,38
6462,0,38
6463,83.005,121.005
6464,329.186,367.186
6465,583.187,621.187
6466,795.078,833.078
6467,942.208,980.208
6468,1019.783,1057.783
6469,1016.116,1054.116
6470,932.629,970.629
6471,776.228,814.228
6472,443.651,481.651
6473,300.863,338.863
6474,64.042,102.042
6475,0,38
6476,0,38
6477,0,38
6478,0,38
6479,0,38
6480,0,38
6481,0,38
6482,0,38
6483,0,38
6484,0,38
6485,0,38
6486,0,38
6487,83.005,121.005
6488,331.193,369.193
6489,584.772,622.772
6490,799.489,837.489
6491,951.367,989.367
6492,1016.859,1054.859
6493,1014.752,1052.752
6494,935.877,973.877
6495,776.069,814.069
6496,554.932,592.932
6497,297.478,335.478
6498,58.678,96.678
6499,0,38
6500,0,38
6501,0,38
6502,0,38
6503,0,38
6504,0,38
6505,0,38
6506,0,38
6507,0,38
6508,0,38
6509,0,38
6510,0,38
6511,78.811,116.811
6512,325.819,363.819
6513,585.027,623.027
6514,799.34,837.34
6515,955.173,993.173
6516,1027.339,1065.339
6517,1025.508,1063.508
6518,940.06,978.06
6519,784.647,822.647
6520,564.378,602.378
6521,303.926,341.926
6522,62.161,100.161
6523,0,38
6524,0,38
6525,0,38
6526,0,38
6527,0,38
6528,0,38
6529,0,38
6530,0,38
6531,0,38
6532,0,38
6533,0,38
6534,0,38
6535,87.752,125.752
6536,343.268,381.268
6537,599.512,637.512
6538,813.062,851.062
6539,965.93,1003.93
6540,1035.083,1073.083
6541,1029.339,1067.339
6542,942.535,980.535
6543,786.039,824.039
6544,561.893,599.893
6545,299.454,337.454
6546,58.681,96.681
6547,0,38
6548,0,38
6549,0,38
6550,0,38
6551,0,38
6552,0,38
6553,0,38
6554,0,38
6555,0,38
6556,0,38
6557,0,38
6558,0,38
6559,84.605,122.605
6560,340.012,378.012
6561,600.591,638.591
6562,813.748,851.748
6563,967.165,1005.165
6564,1040.286,1078.286
6565,1034.103,1072.103
6566,946.019,984.019
6567,785.32,823.32
6568,562.008,600.008
6569,299.353,337.353
6570,57.36,95.36
6571,0,38
6572,0,38
6573,0,38
6574,0,38
6575,0,38
6576,0,38
6577,0,38
6578,0,38
6579,0,38
6580,0,38
6581,0,38
6582,0,38
6583,89.949,127.949
6584,348.765,386.765
6585,610.815,648.815
6586,824.954,862.954
6587,979.094,1017.094
6588,1049.8,1087.8
6589,1040.847,1078.847
6590,950.374,988.374
6591,784.934,822.934
6592,560.875,598.875
6593,297.306,335.306
6594,54.569,92.569
6595,0,38
6596,0,38
6597,0,38
6598,0,38
6599,0,38
6600,0,38
6601,0,38
6602,0,38
6603,0,38
6604,0,38
6605,0,38
6606,0,38
6607,79.68,117.68
6608,325.091,363.091
6609,576.913,614.913
6610,785.248,823.248
6611,936.352,974.352
6612,1012.896,1050.896
6613,1000.562,1038.562
6614,921.526,959.526
6615,755.258,793.258
6616,503.567,541.567
6617,245.198,283.198
6618,23.922,61.922
6619,0,38
6620,0,38
6621,0,38
6622,0,38
6623,0,38
6624,0,38
6625,0,38
6626,0,38
6627,0,38
6628,0,38
6629,0,38
6630,0,38
6631,59.33,97.33
6632,255.081,293.081
6633,574.158,612.158
6634,592.682,630.682
6635,780.793,818.793
6636,827.798,865.798
6637,545.52,583.52
6638,643.99,681.99
6639,370.475,408.475
6640,430.808,468.808
6641,141.925,179.925
6642,20.919,58.919
6643,0,38
6644,0,38
6645,0,38
6646,0,38
6647,0,38
6648,0,38
6649,0,38
6650,0,38
6651,0,38
6652,0,38
6653,0,38
6654,0,38
6655,11.357,49.357
6656,60.887,98.887
6657,487.544,525.544
6658,585.654,623.654
6659,501.696,539.696
6660,408.217,446.217
6661,504.809,542.809
6662,42.788,80.788
6663,741.17,779.17
6664,524.104,562.104
6665,268.39,306.39
6666,35.964,73.964
6667,0,38
6668,0,38
6669,0,38
6670,0,38
6671,0,38
6672,0,38
6673,0,38
6674,0,38
6675,0,38
6676,0,38
6677,0,38
6678,0,38
6679,86.089,124.089
6680,342.113,380.113
6681,601.639,639.639
6682,811.483,849.483
6683,963.132,1001.132
6684,1034.015,1072.015
6685,1027.078,1065.078
6686,937.914,975.914
6687,773.407,811.407
6688,551.382,589.382
6689,285.699,323.699
6690,44.682,82.682
6691,0,38
6692,0,38
6693,0,38
6694,0,38
6695,0,38
6696,0,38
6697,0,38
6698,0,38
6699,0,38
6700,0,38
6701,0,38
6702,0,38
6703,81.656,119.656
6704,331.114,369.114
6705,585.06,623.06
6706,794.421,832.421
6707,941.733,979.733
6708,1010.417,1048.417
6709,1002.616,1040.616
6710,915.178,953.178
6711,757.115,795.115
6712,533.73,571.73
6713,272.529,310.529
6714,35.966,73.966
6715,0,38
6716,0,38
6717,0,38
6718,0,38
6719,0,38
6720,0,38
6721,0,38
6722,0,38
6723,0,38
6724,0,38
6725,0,38
6726,0,38
6727,83.76,121.76
6728,340.666,378.666
6729,599.166,637.166
6730,814.765,852.765
6731,966.5,1004.5
6732,1037.282,1075.282
6733,1027.874,1065.874
6734,936.26,974.26
6735,770.509,808.509
6736,545.297,583.297
6737,278.867,316.867
6738,37.044,75.044
6739,0,38
6740,0,38
6741,0,38
6742,0,38
6743,0,38
6744,0,38
6745,0,38
6746,0,38
6747,0,38
6748,0,38
6749,0,38
6750,0,38
6751,79.54,117.54
6752,288.539,326.539
6753,587.566,625.566
6754,796.007,834.007
6755,943.928,981.928
6756,1014.982,1052.982
6757,1007.353,1045.353
6758,917.172,955.172
6759,752.893,790.893
6760,531.708,569.708
6761,268.846,306.846
6762,31.454,69.454
6763,0,38
6764,0,38
6765,0,38
6766,0,38
6767,0,38
6768,0,38
6769,0,38
6770,0,38
6771,0,38
6772,0,38
6773,0,38
6774,0,38
6775,76.33,114.33
6776,325.434,363.434
6777,577.232,615.232
6778,782.63,820.63
6779,919.438,957.438
6780,984.114,1022.114
6781,970.627,1008.627
6782,338.222,376.222
6783,271.477,309.477
6784,441.957,479.957
6785,243.145,281.145
6786,0,38
6787,0,38
6788,0,38
6789,0,38
6790,0,38
6791,0,38
6792,0,38
6793,0,38
6794,0,38
6795,0,38
6796,0,38
6797,0,38
6798,0,38
6799,66.936,104.936
6800,304.129,342.129
6801,285.004,323.004
6802,274.411,312.411
6803,796.33,834.33
6804,796.88,834.88
6805,744.427,782.427
6806,476.824,514.824
6807,100.218,138.218
6808,258.012,296.012
6809,59.544,97.544
6810,0,38
6811,0,38
6812,0,38
6813,0,38
6814,0,38
6815,0,38
6816,0,38
6817,0,38
6818,0,38
6819,0,38
6820,0,38
6821,0,38
6822,0,38
6823,18.96,56.96
6824,218.635,256.635
6825,555.281,593.281
6826,616.492,654.492
6827,925.659,963.659
6828,682.024,720.024
6829,989.953,1027.953
6830,897.664,935.664
6831,727.31,765.31
6832,509.337,547.337
6833,249.493,287.493
6834,0,38
6835,0,38
6836,0,38
6837,0,38
6838,0,38
6839,0,38
6840,0,38
6841,0,38
6842,0,38
6843,0,38
6844,0,38
6845,0,38
6846,0,38
6847,81.47,119.47
6848,337.038,375.038
6849,591.402,629.402
6850,801.898,839.898
6851,950.011,988.011
6852,1016.789,1054.789
6853,1006.273,1044.273
6854,914.365,952.365
6855,747.373,785.373
6856,523.054,561.054
6857,257.117,295.117
6858,0,38
6859,0,38
6860,0,38
6861,0,38
6862,0,38
6863,0,38
6864,0,38
6865,0,38
6866,0,38
6867,0,38
6868,0,38
6869,0,38
6870,0,38
6871,28.681,66.681
6872,39.837,77.837
6873,16.114,54.114
6874,67.496,105.496
6875,276.281,314.281
6876,109.964,147.964
6877,76.153,114.153
6878,184.246,222.246
6879,193.114,231.114
6880,186.426,224.426
6881,61.873,99.873
6882,0,38
6883,0,38
6884,0,38
6885,0,38
6886,0,38
6887,0,38
6888,0,38
6889,0,38
6890,0,38
6891,0,38
6892,0,38
6893,0,38
6894,0,38
6895,75.866,113.866
6896,335.027,373.027
6897,595.633,633.633
6898,810.08,848.08
6899,958.536,996.536
6900,1028.392,1066.392
6901,1015.265,1053.265
6902,920.344,958.344
6903,751.682,789.682
6904,524.155,562.155
6905,254.573,292.573
6906,0,38
6907,0,38
6908,0,38
6909,0,38
6910,0,38
6911,0,38
6912,0,38
6913,0,38
6914,0,38
6915,0,38
6916,0,38
6917,0,38
6918,0,38
6919,72.088,110.088
6920,327.038,365.038
6921,588.032,626.032
6922,798.042,836.042
6923,945.868,983.868
6924,1016.782,1054.782
6925,1005.16,1043.16
6926,911.442,949.442
6927,743.518,781.518
6928,517.728,555.728
6929,250.956,288.956
6930,0,38
6931,0,38
6932,0,38
6933,0,38
6934,0,38
6935,0,38
6936,0,38
6937,0,38
6938,0,38
6939,0,38
6940,0,38
6941,0,38
6942,0,38
6943,74.288,112.288
6944,333.234,371.234
6945,594.285,632.285
6946,810.458,848.458
6947,961.67,999.67
6948,1029.595,1067.595
6949,1017.776,1055.776
6950,922.485,960.485
6951,752.503,790.503
6952,521.848,559.848
6953,253.199,291.199
6954,0,38
6955,0,38
6956,0,38
6957,0,38
6958,0,38
6959,0,38
6960,0,38
6961,0,38
6962,0,38
6963,0,38
6964,0,38
6965,0,38
6966,0,38
6967,75.173,113.173
6968,332.568,370.568
6969,593.742,631.742
6970,805.874,843.874
6971,953.909,991.909
6972,1017.636,1055.636
6973,1005.062,1043.062
6974,909.445,947.445
6975,740.99,778.99
6976,513.194,551.194
6977,242.275,280.275
6978,0,38
6979,0,38
6980,0,38
6981,0,38
6982,0,38
6983,0,38
6984,0,38
6985,0,38
6986,0,38
6987,0,38
6988,0,38
6989,0,38
6990,0,38
6991,60.279,98.279
6992,307.035,345.035
6993,563.4,601.4
6994,768.017,806.017
6995,911.301,949.301
6996,974.877,1012.877
6997,962.196,1000.196
6998,868.074,906.074
6999,708.343,746.343
7000,487.01,525.01
7001,227.089,265.089
7002,0,38
7003,0,38
7004,0,38
7005,0,38
7006,0,38
7007,0,38
7008,0,38
7009,0,38
7010,0,38
7011,0,38
7012,0,38
7013,0,38
7014,0,38
7015,55.304,93.304
7016,149.818,187.818
7017,551.588,589.588
7018,756.102,794.102
7019,891.461,929.461
7020,954.759,992.759
7021,56.119,94.119
7022,224.241,262.241
7023,680.894,718.894
7024,405.323,443.323
7025,1.891,39.891
7026,0,38
7027,0,38
7028,0,38
7029,0,38
7030,0,38
7031,0,38
7032,0,38
7033,0,38
7034,0,38
7035,0,38
7036,0,38
7037,0,38
7038,0,38
7039,22.091,60.091
7040,292.692,330.692
7041,546.301,584.301
7042,758.747,796.747
7043,900.458,938.458
7044,972.739,1010.739
7045,963.438,1001.438
7046,743.537,781.537
7047,711.008,749.008
7048,489.914,527.914
7049,224.815,262.815
7050,0,38
7051,0,38
7052,0,38
7053,0,38
7054,0,38
7055,0,38
7056,0,38
7057,0,38
7058,0,38
7059,0,38
7060,0,38
7061,0,38
7062,0,38
7063,67.517,105.517
7064,335.368,373.368
7065,598.514,636.514
7066,815.237,853.237
7067,964.767,1002.767
7068,1033.651,1071.651
7069,1019.664,1057.664
7070,923.152,961.152
7071,746.449,784.449
7072,513.308,551.308
7073,237.387,275.387
7074,0,38
7075,0,38
7076,0,38
7077,0,38
7078,0,38
7079,0,38
7080,0,38
7081,0,38
7082,0,38
7083,0,38
7084,0,38
7085,0,38
7086,0,38
7087,67.698,105.698
7088,331.242,369.242
7089,593.127,631.127
7090,808.906,846.906
7091,957.448,995.448
7092,1023.071,1061.071
7093,1009.952,1047.952
7094,913.732,951.732
7095,740.523,778.523
7096,509.01,547.01
7097,233.71,271.71
7098,0,38
7099,0,38
7100,0,38
7101,0,38
7102,0,38
7103,0,38
7104,0,38
7105,0,38
7106,0,38
7107,0,38
7108,0,38
7109,0,38
7110,0,38
7111,65.674,103.674
7112,332.113,370.113
7113,595.091,633.091
7114,811.649,849.649
7115,960.915,998.915
7116,1023.23,1061.23
7117,1009.353,1047.353
7118,909.767,947.767
7119,738.933,776.933
7120,504.297,542.297
7121,231.76,269.76
7122,0,38
7123,0,38
7124,0,38
7125,0,38
7126,0,38
7127,0,38
7128,0,38
7129,0,38
7130,0,38
7131,0,38
7132,0,38
7133,0,38
7134,0,38
7135,54.877,92.877
7136,317.943,355.943
7137,578.915,616.915
7138,793.48,831.48
7139,941.164,979.164
7140,1005.622,1043.622
7141,990.639,1028.639
7142,893.709,931.709
7143,721.563,759.563
7144,491.016,529.016
7145,219.958,257.958
7146,0,38
7147,0,38
7148,0,38
7149,0,38
7150,0,38
7151,0,38
7152,0,38
7153,0,38
7154,0,38
7155,0,38
7156,0,38
7157,0,38
7158,0,38
7159,56.821,94.821
7160,314.039,352.039
7161,567.667,605.667
7162,776.144,814.144
7163,920.114,958.114
7164,983.931,1021.931
7165,968.646,1006.646
7166,870.994,908.994
7167,703.556,741.556
7168,476.715,514.715
7169,212.616,250.616
7170,0,38
7171,0,38
7172,0,38
7173,0,38
7174,0,38
7175,0,38
7176,0,38
7177,0,38
7178,0,38
7179,0,38
7180,0,38
7181,0,38
7182,0,38
7183,40.47,78.47
7184,292.493,330.493
7185,184.598,222.598
7186,417.333,455.333
7187,891.97,929.97
7188,952.029,990.029
7189,942.604,980.604
7190,846.945,884.945
7191,684.383,722.383
7192,455.947,493.947
7193,194.876,232.876
7194,0,38
7195,0,38
7196,0,38
7197,0,38
7198,0,38
7199,0,38
7200,0,38
7201,0,38
7202,0,38
7203,0,38
7204,0,38
7205,0,38
7206,0,38
7207,29.472,67.472
7208,281.148,319.148
7209,535.602,573.602
7210,747.757,785.757
7211,887.401,925.401
7212,959.112,997.112
7213,945.489,983.489
7214,853.138,891.138
7215,689.391,727.391
7216,464.962,502.962
7217,201.457,239.457
7218,0,38
7219,0,38
7220,0,38
7221,0,38
7222,0,38
7223,0,38
7224,0,38
7225,0,38
7226,0,38
7227,0,38
7228,0,38
7229,0,38
7230,0,38
7231,0,38
7232,293.234,331.234
7233,551.8,589.8
7234,760.53,798.53
7235,905.666,943.666
7236,972.892,1010.892
7237,958.9,996.9
7238,864.867,902.867
7239,693.066,731.066
7240,467.848,505.848
7241,198.976,236.976
7242,0,38
7243,0,38
7244,0,38
7245,0,38
7246,0,38
7247,0,38
7248,0,38
7249,0,38
7250,0,38
7251,0,38
7252,0,38
7253,0,38
7254,0,38
7255,0,38
7256,289.78,327.78
7257,548.673,586.673
7258,755.957,793.957
7259,900.817,938.817
7260,967.75,1005.75
7261,954.074,992.074
7262,858.328,896.328
7263,692.186,730.186
7264,461.996,499.996
7265,195.937,233.937
7266,0,38
7267,0,38
7268,0,38
7269,0,38
7270,0,38
7271,0,38
7272,0,38
7273,0,38
7274,0,38
7275,0,38
7276,0,38
7277,0,38
7278,0,38
7279,0,38
7280,288.822,326.822
7281,546.04,584.04
7282,752.193,790.193
7283,896.663,934.663
7284,958.169,996.169
7285,840.122,878.122
7286,679.028,717.028
7287,358.472,396.472
7288,387.086,425.086
7289,189.223,227.223
7290,0,38
7291,0,38
7292,0,38
7293,0,38
7294,0,38
7295,0,38
7296,0,38
7297,0,38
7298,0,38
7299,0,38
7300,0,38
7301,0,38
7302,0,38
7303,0,38
7304,149.881,187.881
7305,512.386,550.386
7306,718.526,756.526
7307,862.399,900.399
7308,919.327,957.327
7309,905.293,943.293
7310,812.933,850.933
7311,478.17,516.17
7312,436.788,474.788
7313,171.55,209.55
7314,0,38
7315,0,38
7316,0,38
7317,0,38
7318,0,38
7319,0,38
7320,0,38
7321,0,38
7322,0,38
7323,0,38
7324,0,38
7325,0,38
7326,0,38
7327,0,38
7328,282.944,320.944
7329,541.821,579.821
7330,749.208,787.208
7331,894.35,932.35
7332,962.638,1000.638
7333,949.675,987.675
7334,855.212,893.212
7335,681.547,719.547
7336,455.671,493.671
7337,188.323,226.323
7338,0,38
7339,0,38
7340,0,38
7341,0,38
7342,0,38
7343,0,38
7344,0,38
7345,0,38
7346,0,38
7347,0,38
7348,0,38
7349,0,38
7350,0,38
7351,0,38
7352,84.834,122.834
7353,528.664,566.664
7354,647.079,685.079
7355,761.954,799.954
7356,802.15,840.15
7357,728.864,766.864
7358,605.584,643.584
7359,529.626,567.626
7360,381.416,419.416
7361,162.414,200.414
7362,0,38
7363,0,38
7364,0,38
7365,0,38
7366,0,38
7367,0,38
7368,0,38
7369,0,38
7370,0,38
7371,0,38
7372,0,38
7373,0,38
7374,0,38
7375,0,38
7376,309.454,347.454
7377,572.068,610.068
7378,785.488,823.488
7379,931.027,969.027
7380,998.047,1036.047
7381,982.734,1020.734
7382,885.02,923.02
7383,711.975,749.975
7384,478.775,516.775
7385,204.087,242.087
7386,0,38
7387,0,38
7388,0,38
7389,0,38
7390,0,38
7391,0,38
7392,0,38
7393,0,38
7394,0,38
7395,0,38
7396,0,38
7397,0,38
7398,0,38
7399,0,38
7400,303.301,341.301
7401,566.739,604.739
7402,782.275,820.275
7403,929.989,967.989
7404,999.646,1037.646
7405,984.332,1022.332
7406,887.969,925.969
7407,716.781,754.781
7408,482.039,520.039
7409,207.361,245.361
7410,0,38
7411,0,38
7412,0,38
7413,0,38
7414,0,38
7415,0,38
7416,0,38
7417,0,38
7418,0,38
7419,0,38
7420,0,38
7421,0,38
7422,0,38
7423,0,38
7424,300.33,338.33
7425,562.167,600.167
7426,775.776,813.776
7427,920.944,958.944
7428,985.166,1023.166
7429,966.125,1004.125
7430,865.093,903.093
7431,690.684,728.684
7432,460.197,498.197
7433,186.801,224.801
7434,0,38
7435,0,38
7436,0,38
7437,0,38
7438,0,38
7439,0,38
7440,0,38
7441,0,38
7442,0,38
7443,0,38
7444,0,38
7445,0,38
7446,0,38
7447,0,38
7448,271.962,309.962
7449,533.098,571.098
7450,743.636,781.636
7451,889.829,927.829
7452,958.823,996.823
7453,944.279,982.279
7454,849.93,887.93
7455,682.396,720.396
7456,454.971,492.971
7457,184.661,222.661
7458,0,38
7459,0,38
7460,0,38
7461,0,38
7462,0,38
7463,0,38
7464,0,38
7465,0,38
7466,0,38
7467,0,38
7468,0,38
7469,0,38
7470,0,38
7471,0,38
7472,263.338,301.338
7473,521.054,559.054
7474,730.695,768.695
7475,877.698,915.698
7476,946.598,984.598
7477,933.783,971.783
7478,840.407,878.407
7479,669.541,707.541
7480,444.21,482.21
7481,175.436,213.436
7482,0,38
7483,0,38
7484,0,38
7485,0,38
7486,0,38
7487,0,38
7488,0,38
7489,0,38
7490,0,38
7491,0,38
7492,0,38
7493,0,38
7494,0,38
7495,0,38
7496,230.026,268.026
7497,481.145,519.145
7498,691.578,729.578
7499,836.984,874.984
7500,916.727,954.727
7501,907.377,945.377
7502,818.369,856.369
7503,657.432,695.432
7504,431.283,469.283
7505,168.548,206.548
7506,0,38
7507,0,38
7508,0,38
7509,0,38
7510,0,38
7511,0,38
7512,0,38
7513,0,38
7514,0,38
7515,0,38
7516,0,38
7517,0,38
7518,0,38
7519,0,38
7520,252.016,290.016
7521,505.587,543.587
7522,556.637,594.637
7523,847.76,885.76
7524,657.093,695.093
7525,881.965,919.965
7526,794.671,832.671
7527,631.245,669.245
7528,276.283,314.283
7529,151.706,189.706
7530,0,38
7531,0,38
7532,0,38
7533,0,38
7534,0,38
7535,0,38
7536,0,38
7537,0,38
7538,0,38
7539,0,38
7540,0,38
7541,0,38
7542,0,38
7543,0,38
7544,148.11,186.11
7545,503.904,541.904
7546,677.229,715.229
7547,841.126,879.126
7548,793.176,831.176
7549,710.365,748.365
7550,646.44,684.44
7551,206.521,244.521
7552,355.257,393.257
7553,123.732,161.732
7554,0,38
7555,0,38
7556,0,38
7557,0,38
7558,0,38
7559,0,38
7560,0,38
7561,0,38
7562,0,38
7563,0,38
7564,0,38
7565,0,38
7566,0,38
7567,0,38
7568,8.513,46.513
7569,315.015,353.015
7570,673.155,711.155
7571,713.197,751.197
7572,359.507,397.507
7573,373.783,411.783
7574,49.391,87.391
7575,405.023,443.023
7576,186.492,224.492
7577,40.246,78.246
7578,0,38
7579,0,38
7580,0,38
7581,0,38
7582,0,38
7583,0,38
7584,0,38
7585,0,38
7586,0,38
7587,0,38
7588,0,38
7589,0,38
7590,0,38
7591,0,38
7592,3.781,41.781
7593,113.162,151.162
7594,169.845,207.845
7595,179.992,217.992
7596,27.539,65.539
7597,37.044,75.044
7598,96.443,134.443
7599,124.629,162.629
7600,187.79,225.79
7601,43.853,81.853
7602,0,38
7603,0,38
7604,0,38
7605,0,38
7606,0,38
7607,0,38
7608,0,38
7609,0,38
7610,0,38
7611,0,38
7612,0,38
7613,0,38
7614,0,38
7615,0,38
7616,7.566,45.566
7617,23.69,61.69
7618,157.69,195.69
7619,95.406,133.406
7620,30.39,68.39
7621,15.186,53.186
7622,178.189,216.189
7623,303.654,341.654
7624,421.275,459.275
7625,161.333,199.333
7626,0,38
7627,0,38
7628,0,38
7629,0,38
7630,0,38
7631,0,38
7632,0,38
7633,0,38
7634,0,38
7635,0,38
7636,0,38
7637,0,38
7638,0,38
7639,0,38
7640,249.635,287.635
7641,512.177,550.177
7642,722.762,760.762
7643,870.519,908.519
7644,943.272,981.272
7645,932.142,970.142
7646,840.92,878.92
7647,672.147,710.147
7648,444.608,482.608
7649,169.645,207.645
7650,0,38
7651,0,38
7652,0,38
7653,0,38
7654,0,38
7655,0,38
7656,0,38
7657,0,38
7658,0,38
7659,0,38
7660,0,38
7661,0,38
7662,0,38
7663,0,38
7664,162.356,200.356
7665,288.497,326.497
7666,715.584,753.584
7667,542.175,580.175
7668,930.297,968.297
7669,918.499,956.499
7670,825.415,863.415
7671,529.629,567.629
7672,431.51,469.51
7673,158.349,196.349
7674,0,38
7675,0,38
7676,0,38
7677,0,38
7678,0,38
7679,0,38
7680,0,38
7681,0,38
7682,0,38
7683,0,38
7684,0,38
7685,0,38
7686,0,38
7687,0,38
7688,239.347,277.347
7689,498.413,536.413
7690,706.955,744.955
7691,854.827,892.827
7692,924.418,962.418
7693,913.386,951.386
7694,642.798,680.798
7695,504.197,542.197
7696,425.092,463.092
7697,156.494,194.494
7698,0,38
7699,0,38
7700,0,38
7701,0,38
7702,0,38
7703,0,38
7704,0,38
7705,0,38
7706,0,38
7707,0,38
7708,0,38
7709,0,38
7710,0,38
7711,0,38
7712,261.676,299.676
7713,524.816,562.816
7714,736.833,774.833
7715,883.556,921.556
7716,952.452,990.452
7717,939.806,977.806
7718,846.386,884.386
7719,672.257,710.257
7720,443.879,481.879
7721,173.627,211.627
7722,0,38
7723,0,38
7724,0,38
7725,0,38
