Time slots,Output1 ,Output2 
6177,436.767,436.767
6178,341.131,341.131
6179,393.432,393.432
6180,605.685,605.685
6181,207.815,207.815
6182,399.64,399.64
6183,459.486,459.486
6184,306.352,306.352
6185,58.871,58.871
6186,60.178,60.178
6187,0,0
6188,0,0
6189,0,0
6190,0,0
6191,0,0
6192,0,0
6193,0,0
6194,0,0
6195,0,0
6196,0,0
6197,0,0
6198,0,0
6199,95.981,95.981
6200,345.406,345.406
6201,483.957,483.957
6202,812.761,812.761
6203,965.764,965.764
6204,1037.623,1037.623
6205,1037.17,1037.17
6206,955.955,955.955
6207,805.605,805.605
6208,590.499,590.499
6209,339.895,339.895
6210,97.391,97.391
6211,0,0
6212,0,0
6213,0,0
6214,0,0
6215,0,0
6216,0,0
6217,0,0
6218,0,0
6219,0,0
6220,0,0
6221,0,0
6222,0,0
6223,17.046,17.046
6224,135.1,135.1
6225,370.9,370.9
6226,544.334,544.334
6227,955.308,955.308
6228,522.119,522.119
6229,1036.138,1036.138
6230,958.118,958.118
6231,807.226,807.226
6232,597.741,597.741
6233,346.819,346.819
6234,96.965,96.965
6235,0,0
6236,0,0
6237,0,0
6238,0,0
6239,0,0
6240,0,0
6241,0,0
6242,0,0
6243,0,0
6244,0,0
6245,0,0
6246,0,0
6247,95.205,95.205
6248,344.537,344.537
6249,597.246,597.246
6250,811.089,811.089
6251,965.253,965.253
6252,1041.684,1041.684
6253,1042.37,1042.37
6254,962.279,962.279
6255,808.503,808.503
6256,598.167,598.167
6257,344.658,344.658
6258,94.319,94.319
6259,0,0
6260,0,0
6261,0,0
6262,0,0
6263,0,0
6264,0,0
6265,0,0
6266,0,0
6267,0,0
6268,0,0
6269,0,0
6270,0,0
6271,93.02,93.02
6272,340.425,340.425
6273,594.277,594.277
6274,804.882,804.882
6275,957.113,957.113
6276,1035.896,1035.896
6277,1035.232,1035.232
6278,954.448,954.448
6279,797.133,797.133
6280,585.222,585.222
6281,294.634,294.634
6282,86.643,86.643
6283,0,0
6284,0,0
6285,0,0
6286,0,0
6287,0,0
6288,0,0
6289,0,0
6290,0,0
6291,0,0
6292,0,0
6293,0,0
6294,0,0
6295,87.766,87.766
6296,333.136,333.136
6297,586.382,586.382
6298,795.378,795.378
6299,946.758,946.758
6300,1021.582,1021.582
6301,1019.696,1019.696
6302,938.926,938.926
6303,786.01,786.01
6304,571.951,571.951
6305,324.229,324.229
6306,83.695,83.695
6307,0,0
6308,0,0
6309,0,0
6310,0,0
6311,0,0
6312,0,0
6313,0,0
6314,0,0
6315,0,0
6316,0,0
6317,0,0
6318,0,0
6319,85.359,85.359
6320,329.432,329.432
6321,587.299,587.299
6322,796.158,796.158
6323,949.213,949.213
6324,1021.993,1021.993
6325,1019.844,1019.844
6326,939.015,939.015
6327,790.824,790.824
6328,575.65,575.65
6329,323.618,323.618
6330,80.916,80.916
6331,0,0
6332,0,0
6333,0,0
6334,0,0
6335,0,0
6336,0,0
6337,0,0
6338,0,0
6339,0,0
6340,0,0
6341,0,0
6342,0,0
6343,89.174,89.174
6344,340.519,340.519
6345,597.431,597.431
6346,810.319,810.319
6347,962.105,962.105
6348,1038.646,1038.646
6349,1035.04,1035.04
6350,952.012,952.012
6351,798.533,798.533
6352,583.523,583.523
6353,327.317,327.317
6354,79.174,79.174
6355,0,0
6356,0,0
6357,0,0
6358,0,0
6359,0,0
6360,0,0
6361,0,0
6362,0,0
6363,0,0
6364,0,0
6365,0,0
6366,0,0
6367,88.188,88.188
6368,337.941,337.941
6369,591.187,591.187
6370,801.917,801.917
6371,952.818,952.818
6372,1022.419,1022.419
6373,1019.482,1019.482
6374,936.778,936.778
6375,785.21,785.21
6376,569.009,569.009
6377,314.655,314.655
6378,75.285,75.285
6379,0,0
6380,0,0
6381,0,0
6382,0,0
6383,0,0
6384,0,0
6385,0,0
6386,0,0
6387,0,0
6388,0,0
6389,0,0
6390,0,0
6391,84.696,84.696
6392,335.097,335.097
6393,593.826,593.826
6394,805.706,805.706
6395,957.689,957.689
6396,1033.556,1033.556
6397,1029.135,1029.135
6398,944.368,944.368
6399,789.677,789.677
6400,570.203,570.203
6401,314.304,314.304
6402,74.176,74.176
6403,0,0
6404,0,0
6405,0,0
6406,0,0
6407,0,0
6408,0,0
6409,0,0
6410,0,0
6411,0,0
6412,0,0
6413,0,0
6414,0,0
6415,85.409,85.409
6416,334.801,334.801
6417,587.904,587.904
6418,803.352,803.352
6419,952.652,952.652
6420,1018.198,1018.198
6421,1015.476,1015.476
6422,709.274,709.274
6423,778.925,778.925
6424,384.973,384.973
6425,304.511,304.511
6426,66.087,66.087
6427,0,0
6428,0,0
6429,0,0
6430,0,0
6431,0,0
6432,0,0
6433,0,0
6434,0,0
6435,0,0
6436,0,0
6437,0,0
6438,0,0
6439,46.496,46.496
6440,195.26,195.26
6441,577.497,577.497
6442,722.414,722.414
6443,941.25,941.25
6444,647.109,647.109
6445,710.832,710.832
6446,707.76,707.76
6447,545.722,545.722
6448,112.065,112.065
6449,208.963,208.963
6450,63.763,63.763
6451,0,0
6452,0,0
6453,0,0
6454,0,0
6455,0,0
6456,0,0
6457,0,0
6458,0,0
6459,0,0
6460,0,0
6461,0,0
6462,0,0
6463,83.005,83.005
6464,329.186,329.186
6465,583.187,583.187
6466,795.078,795.078
6467,942.208,942.208
6468,1019.783,1019.783
6469,1016.116,1016.116
6470,932.629,932.629
6471,776.228,776.228
6472,443.651,443.651
6473,300.863,300.863
6474,64.042,64.042
6475,0,0
6476,0,0
6477,0,0
6478,0,0
6479,0,0
6480,0,0
6481,0,0
6482,0,0
6483,0,0
6484,0,0
6485,0,0
6486,0,0
6487,83.005,83.005
6488,331.193,331.193
6489,584.772,584.772
6490,799.489,799.489
6491,951.367,951.367
6492,1016.859,1016.859
6493,1014.752,1014.752
6494,935.877,935.877
6495,776.069,776.069
6496,554.932,554.932
6497,297.478,297.478
6498,58.678,58.678
6499,0,0
6500,0,0
6501,0,0
6502,0,0
6503,0,0
6504,0,0
6505,0,0
6506,0,0
6507,0,0
6508,0,0
6509,0,0
6510,0,0
6511,78.811,78.811
6512,325.819,325.819
6513,585.027,585.027
6514,799.34,799.34
6515,955.173,955.173
6516,1027.339,1027.339
6517,1025.508,1025.508
6518,940.06,940.06
6519,784.647,784.647
6520,564.378,564.378
6521,303.926,303.926
6522,62.161,62.161
6523,0,0
6524,0,0
6525,0,0
6526,0,0
6527,0,0
6528,0,0
6529,0,0
6530,0,0
6531,0,0
6532,0,0
6533,0,0
6534,0,0
6535,87.752,87.752
6536,343.268,343.268
6537,599.512,599.512
6538,813.062,813.062
6539,965.93,965.93
6540,1035.083,1035.083
6541,1029.339,1029.339
6542,942.535,942.535
6543,786.039,786.039
6544,561.893,561.893
6545,299.454,299.454
6546,58.681,58.681
6547,0,0
6548,0,0
6549,0,0
6550,0,0
6551,0,0
6552,0,0
6553,0,0
6554,0,0
6555,0,0
6556,0,0
6557,0,0
6558,0,0
6559,84.605,84.605
6560,340.012,340.012
6561,600.591,600.591
6562,813.748,813.748
6563,967.165,967.165
6564,1040.286,1040.286
6565,1034.103,1034.103
6566,946.019,946.019
6567,785.32,785.32
6568,562.008,562.008
6569,299.353,299.353
6570,57.36,57.36
6571,0,0
6572,0,0
6573,0,0
6574,0,0
6575,0,0
6576,0,0
6577,0,0
6578,0,0
6579,0,0
6580,0,0
6581,0,0
6582,0,0
6583,89.949,89.949
6584,348.765,348.765
6585,610.815,610.815
6586,824.954,824.954
6587,979.094,979.094
6588,1049.8,1049.8
6589,1040.847,1040.847
6590,950.374,950.374
6591,784.934,784.934
6592,560.875,560.875
6593,297.306,297.306
6594,54.569,54.569
6595,0,0
6596,0,0
6597,0,0
6598,0,0
6599,0,0
6600,0,0
6601,0,0
6602,0,0
6603,0,0
6604,0,0
6605,0,0
6606,0,0
6607,79.68,79.68
6608,325.091,325.091
6609,576.913,576.913
6610,785.248,785.248
6611,936.352,936.352
6612,1012.896,1012.896
6613,1000.562,1000.562
6614,921.526,921.526
6615,755.258,755.258
6616,503.567,503.567
6617,245.198,245.198
6618,23.922,23.922
6619,0,0
6620,0,0
6621,0,0
6622,0,0
6623,0,0
6624,0,0
6625,0,0
6626,0,0
6627,0,0
6628,0,0
6629,0,0
6630,0,0
6631,59.33,59.33
6632,255.081,255.081
6633,574.158,574.158
6634,592.682,592.682
6635,780.793,780.793
6636,827.798,827.798
6637,545.52,545.52
6638,643.99,643.99
6639,370.475,370.475
6640,430.808,430.808
6641,141.925,141.925
6642,20.919,20.919
6643,0,0
6644,0,0
6645,0,0
6646,0,0
6647,0,0
6648,0,0
6649,0,0
6650,0,0
6651,0,0
6652,0,0
6653,0,0
6654,0,0
6655,11.357,11.357
6656,60.887,60.887
6657,487.544,487.544
6658,585.654,585.654
6659,501.696,501.696
6660,408.217,408.217
6661,504.809,504.809
6662,42.788,42.788
6663,741.17,741.17
6664,524.104,524.104
6665,268.39,268.39
6666,35.964,35.964
6667,0,0
6668,0,0
6669,0,0
6670,0,0
6671,0,0
6672,0,0
6673,0,0
6674,0,0
6675,0,0
6676,0,0
6677,0,0
6678,0,0
6679,86.089,86.089
6680,342.113,342.113
6681,601.639,601.639
6682,811.483,811.483
6683,963.132,963.132
6684,1034.015,1034.015
6685,1027.078,1027.078
6686,937.914,937.914
6687,773.407,773.407
6688,551.382,551.382
6689,285.699,285.699
6690,44.682,44.682
6691,0,0
6692,0,0
6693,0,0
6694,0,0
6695,0,0
6696,0,0
6697,0,0
6698,0,0
6699,0,0
6700,0,0
6701,0,0
6702,0,0
6703,81.656,81.656
6704,331.114,331.114
6705,585.06,585.06
6706,794.421,794.421
6707,941.733,941.733
6708,1010.417,1010.417
6709,1002.616,1002.616
6710,915.178,915.178
6711,757.115,757.115
6712,533.73,533.73
6713,272.529,272.529
6714,35.966,35.966
6715,0,0
6716,0,0
6717,0,0
6718,0,0
6719,0,0
6720,0,0
6721,0,0
6722,0,0
6723,0,0
6724,0,0
6725,0,0
6726,0,0
6727,83.76,83.76
6728,340.666,340.666
6729,599.166,599.166
6730,814.765,814.765
6731,966.5,966.5
6732,1037.282,1037.282
6733,1027.874,1027.874
6734,936.26,936.26
6735,770.509,770.509
6736,545.297,545.297
6737,278.867,278.867
6738,37.044,37.044
6739,0,0
6740,0,0
6741,0,0
6742,0,0
6743,0,0
6744,0,0
6745,0,0
6746,0,0
6747,0,0
6748,0,0
6749,0,0
6750,0,0
6751,79.54,79.54
6752,288.539,288.539
6753,587.566,587.566
6754,796.007,796.007
6755,943.928,943.928
6756,1014.982,1014.982
6757,1007.353,1007.353
6758,917.172,917.172
6759,752.893,752.893
6760,531.708,531.708
6761,268.846,268.846
6762,31.454,31.454
6763,0,0
6764,0,0
6765,0,0
6766,0,0
6767,0,0
6768,0,0
6769,0,0
6770,0,0
6771,0,0
6772,0,0
6773,0,0
6774,0,0
6775,76.33,76.33
6776,325.434,325.434
6777,577.232,577.232
6778,782.63,782.63
6779,919.438,919.438
6780,984.114,984.114
6781,970.627,970.627
6782,338.222,338.222
6783,271.477,271.477
6784,441.957,441.957
6785,243.145,243.145
6786,0,0
6787,0,0
6788,0,0
6789,0,0
6790,0,0
6791,0,0
6792,0,0
6793,0,0
6794,0,0
6795,0,0
6796,0,0
6797,0,0
6798,0,0
6799,66.936,66.936
6800,304.129,304.129
6801,285.004,285.004
6802,274.411,274.411
6803,796.33,796.33
6804,796.88,796.88
6805,744.427,744.427
6806,476.824,476.824
6807,100.218,100.218
6808,258.012,258.012
6809,59.544,59.544
6810,0,0
6811,0,0
6812,0,0
6813,0,0
6814,0,0
6815,0,0
6816,0,0
6817,0,0
6818,0,0
6819,0,0
6820,0,0
6821,0,0
6822,0,0
6823,18.96,18.96
6824,218.635,218.635
6825,555.281,555.281
6826,616.492,616.492
6827,925.659,925.659
6828,682.024,682.024
6829,989.953,989.953
6830,897.664,897.664
6831,727.31,727.31
6832,509.337,509.337
6833,249.493,249.493
6834,0,0
6835,0,0
6836,0,0
6837,0,0
6838,0,0
6839,0,0
6840,0,0
6841,0,0
6842,0,0
6843,0,0
6844,0,0
6845,0,0
6846,0,0
6847,81.47,81.47
6848,337.038,337.038
6849,591.402,591.402
6850,801.898,801.898
6851,950.011,950.011
6852,1016.789,1016.789
6853,1006.273,1006.273
6854,914.365,914.365
6855,747.373,747.373
6856,523.054,523.054
6857,257.117,257.117
6858,0,0
6859,0,0
6860,0,0
6861,0,0
6862,0,0
6863,0,0
6864,0,0
6865,0,0
6866,0,0
6867,0,0
6868,0,0
6869,0,0
6870,0,0
6871,28.681,28.681
6872,39.837,39.837
6873,16.114,16.114
6874,67.496,67.496
6875,276.281,276.281
6876,109.964,109.964
6877,76.153,76.153
6878,184.246,184.246
6879,193.114,193.114
6880,186.426,186.426
6881,61.873,61.873
6882,0,0
6883,0,0
6884,0,0
6885,0,0
6886,0,0
6887,0,0
6888,0,0
6889,0,0
6890,0,0
6891,0,0
6892,0,0
6893,0,0
6894,0,0
6895,75.866,75.866
6896,335.027,335.027
6897,595.633,595.633
6898,810.08,810.08
6899,958.536,958.536
6900,1028.392,1028.392
6901,1015.265,1015.265
6902,920.344,920.344
6903,751.682,751.682
6904,524.155,524.155
6905,254.573,254.573
6906,0,0
6907,0,0
6908,0,0
6909,0,0
6910,0,0
6911,0,0
6912,0,0
6913,0,0
6914,0,0
6915,0,0
6916,0,0
6917,0,0
6918,0,0
6919,72.088,72.088
6920,327.038,327.038
6921,588.032,588.032
6922,798.042,798.042
6923,945.868,945.868
6924,1016.782,1016.782
6925,1005.16,1005.16
6926,911.442,911.442
6927,743.518,743.518
6928,517.728,517.728
6929,250.956,250.956
6930,0,0
6931,0,0
6932,0,0
6933,0,0
6934,0,0
6935,0,0
6936,0,0
6937,0,0
6938,0,0
6939,0,0
6940,0,0
6941,0,0
6942,0,0
6943,74.288,74.288
6944,333.234,333.234
6945,594.285,594.285
6946,810.458,810.458
6947,961.67,961.67
6948,1029.595,1029.595
6949,1017.776,1017.776
6950,922.485,922.485
6951,752.503,752.503
6952,521.848,521.848
6953,253.199,253.199
6954,0,0
6955,0,0
6956,0,0
6957,0,0
6958,0,0
6959,0,0
6960,0,0
6961,0,0
6962,0,0
6963,0,0
6964,0,0
6965,0,0
6966,0,0
6967,75.173,75.173
6968,332.568,332.568
6969,593.742,593.742
6970,805.874,805.874
6971,953.909,953.909
6972,1017.636,1017.636
6973,1005.062,1005.062
6974,909.445,909.445
6975,740.99,740.99
6976,513.194,513.194
6977,242.275,242.275
6978,0,0
6979,0,0
6980,0,0
6981,0,0
6982,0,0
6983,0,0
6984,0,0
6985,0,0
6986,0,0
6987,0,0
6988,0,0
6989,0,0
6990,0,0
6991,60.279,60.279
6992,307.035,307.035
6993,563.4,563.4
6994,768.017,768.017
6995,911.301,911.301
6996,974.877,974.877
6997,962.196,962.196
6998,868.074,868.074
6999,708.343,708.343
7000,487.01,487.01
7001,227.089,227.089
7002,0,0
7003,0,0
7004,0,0
7005,0,0
7006,0,0
7007,0,0
7008,0,0
7009,0,0
7010,0,0
7011,0,0
7012,0,0
7013,0,0
7014,0,0
7015,55.304,55.304
7016,149.818,149.818
7017,551.588,551.588
7018,756.102,756.102
7019,891.461,891.461
7020,954.759,954.759
7021,56.119,56.119
7022,224.241,224.241
7023,680.894,680.894
7024,405.323,405.323
7025,1.891,1.891
7026,0,0
7027,0,0
7028,0,0
7029,0,0
7030,0,0
7031,0,0
7032,0,0
7033,0,0
7034,0,0
7035,0,0
7036,0,0
7037,0,0
7038,0,0
7039,22.091,22.091
7040,292.692,292.692
7041,546.301,546.301
7042,758.747,758.747
7043,900.458,900.458
7044,972.739,972.739
7045,963.438,963.438
7046,743.537,743.537
7047,711.008,711.008
7048,489.914,489.914
7049,224.815,224.815
7050,0,0
7051,0,0
7052,0,0
7053,0,0
7054,0,0
7055,0,0
7056,0,0
7057,0,0
7058,0,0
7059,0,0
7060,0,0
7061,0,0
7062,0,0
7063,67.517,67.517
7064,335.368,335.368
7065,598.514,598.514
7066,815.237,815.237
7067,964.767,964.767
7068,1033.651,1033.651
7069,1019.664,1019.664
7070,923.152,923.152
7071,746.449,746.449
7072,513.308,513.308
7073,237.387,237.387
7074,0,0
7075,0,0
7076,0,0
7077,0,0
7078,0,0
7079,0,0
7080,0,0
7081,0,0
7082,0,0
7083,0,0
7084,0,0
7085,0,0
7086,0,0
7087,67.698,67.698
7088,331.242,331.242
7089,593.127,593.127
7090,808.906,808.906
7091,957.448,957.448
7092,1023.071,1023.071
7093,1009.952,1009.952
7094,913.732,913.732
7095,740.523,740.523
7096,509.01,509.01
7097,233.71,233.71
7098,0,0
7099,0,0
7100,0,0
7101,0,0
7102,0,0
7103,0,0
7104,0,0
7105,0,0
7106,0,0
7107,0,0
7108,0,0
7109,0,0
7110,0,0
7111,65.674,65.674
7112,332.113,332.113
7113,595.091,595.091
7114,811.649,811.649
7115,960.915,960.915
7116,1023.23,1023.23
7117,1009.353,1009.353
7118,909.767,909.767
7119,738.933,738.933
7120,504.297,504.297
7121,231.76,231.76
7122,0,0
7123,0,0
7124,0,0
7125,0,0
7126,0,0
7127,0,0
7128,0,0
7129,0,0
7130,0,0
7131,0,0
7132,0,0
7133,0,0
7134,0,0
7135,54.877,54.877
7136,317.943,317.943
7137,578.915,578.915
7138,793.48,793.48
7139,941.164,941.164
7140,1005.622,1005.622
7141,990.639,990.639
7142,893.709,893.709
7143,721.563,721.563
7144,491.016,491.016
7145,219.958,219.958
7146,0,0
7147,0,0
7148,0,0
7149,0,0
7150,0,0
7151,0,0
7152,0,0
7153,0,0
7154,0,0
7155,0,0
7156,0,0
7157,0,0
7158,0,0
7159,56.821,56.821
7160,314.039,314.039
7161,567.667,567.667
7162,776.144,776.144
7163,920.114,920.114
7164,983.931,983.931
7165,968.646,968.646
7166,870.994,870.994
7167,703.556,703.556
7168,476.715,476.715
7169,212.616,212.616
7170,0,0
7171,0,0
7172,0,0
7173,0,0
7174,0,0
7175,0,0
7176,0,0
7177,0,0
7178,0,0
7179,0,0
7180,0,0
7181,0,0
7182,0,0
7183,40.47,40.47
7184,292.493,292.493
7185,184.598,184.598
7186,417.333,417.333
7187,891.97,891.97
7188,952.029,952.029
7189,942.604,942.604
7190,846.945,846.945
7191,684.383,684.383
7192,455.947,455.947
7193,194.876,194.876
7194,0,0
7195,0,0
7196,0,0
7197,0,0
7198,0,0
7199,0,0
7200,0,0
7201,0,0
7202,0,0
7203,0,0
7204,0,0
7205,0,0
7206,0,0
7207,29.472,29.472
7208,281.148,281.148
7209,535.602,535.602
7210,747.757,747.757
7211,887.401,887.401
7212,959.112,959.112
7213,945.489,945.489
7214,853.138,853.138
7215,689.391,689.391
7216,464.962,464.962
7217,201.457,201.457
7218,0,0
7219,0,0
7220,0,0
7221,0,0
7222,0,0
7223,0,0
7224,0,0
7225,0,0
7226,0,0
7227,0,0
7228,0,0
7229,0,0
7230,0,0
7231,0,0
7232,293.234,293.234
7233,551.8,551.8
7234,760.53,760.53
7235,905.666,905.666
7236,972.892,972.892
7237,958.9,958.9
7238,864.867,864.867
7239,693.066,693.066
7240,467.848,467.848
7241,198.976,198.976
7242,0,0
7243,0,0
7244,0,0
7245,0,0
7246,0,0
7247,0,0
7248,0,0
7249,0,0
7250,0,0
7251,0,0
7252,0,0
7253,0,0
7254,0,0
7255,0,0
7256,289.78,289.78
7257,548.673,548.673
7258,755.957,755.957
7259,900.817,900.817
7260,967.75,967.75
7261,954.074,954.074
7262,858.328,858.328
7263,692.186,692.186
7264,461.996,461.996
7265,195.937,195.937
7266,0,0
7267,0,0
7268,0,0
7269,0,0
7270,0,0
7271,0,0
7272,0,0
7273,0,0
7274,0,0
7275,0,0
7276,0,0
7277,0,0
7278,0,0
7279,0,0
7280,288.822,288.822
7281,546.04,546.04
7282,752.193,752.193
7283,896.663,896.663
7284,958.169,958.169
7285,840.122,840.122
7286,679.028,679.028
7287,358.472,358.472
7288,387.086,387.086
7289,189.223,189.223
7290,0,0
7291,0,0
7292,0,0
7293,0,0
7294,0,0
7295,0,0
7296,0,0
7297,0,0
7298,0,0
7299,0,0
7300,0,0
7301,0,0
7302,0,0
7303,0,0
7304,149.881,149.881
7305,512.386,512.386
7306,718.526,718.526
7307,862.399,862.399
7308,919.327,919.327
7309,905.293,905.293
7310,812.933,812.933
7311,478.17,478.17
7312,436.788,436.788
7313,171.55,171.55
7314,0,0
7315,0,0
7316,0,0
7317,0,0
7318,0,0
7319,0,0
7320,0,0
7321,0,0
7322,0,0
7323,0,0
7324,0,0
7325,0,0
7326,0,0
7327,0,0
7328,282.944,282.944
7329,541.821,541.821
7330,749.208,749.208
7331,894.35,894.35
7332,962.638,962.638
7333,949.675,949.675
7334,855.212,855.212
7335,681.547,681.547
7336,455.671,455.671
7337,188.323,188.323
7338,0,0
7339,0,0
7340,0,0
7341,0,0
7342,0,0
7343,0,0
7344,0,0
7345,0,0
7346,0,0
7347,0,0
7348,0,0
7349,0,0
7350,0,0
7351,0,0
7352,84.834,84.834
7353,528.664,528.664
7354,647.079,647.079
7355,761.954,761.954
7356,802.15,802.15
7357,728.864,728.864
7358,605.584,605.584
7359,529.626,529.626
7360,381.416,381.416
7361,162.414,162.414
7362,0,0
7363,0,0
7364,0,0
7365,0,0
7366,0,0
7367,0,0
7368,0,0
7369,0,0
7370,0,0
7371,0,0
7372,0,0
7373,0,0
7374,0,0
7375,0,0
7376,309.454,309.454
7377,572.068,572.068
7378,785.488,785.488
7379,931.027,931.027
7380,998.047,998.047
7381,982.734,982.734
7382,885.02,885.02
7383,711.975,711.975
7384,478.775,478.775
7385,204.087,204.087
7386,0,0
7387,0,0
7388,0,0
7389,0,0
7390,0,0
7391,0,0
7392,0,0
7393,0,0
7394,0,0
7395,0,0
7396,0,0
7397,0,0
7398,0,0
7399,0,0
7400,303.301,303.301
7401,566.739,566.739
7402,782.275,782.275
7403,929.989,929.989
7404,999.646,999.646
7405,984.332,984.332
7406,887.969,887.969
7407,716.781,716.781
7408,482.039,482.039
7409,207.361,207.361
7410,0,0
7411,0,0
7412,0,0
7413,0,0
7414,0,0
7415,0,0
7416,0,0
7417,0,0
7418,0,0
7419,0,0
7420,0,0
7421,0,0
7422,0,0
7423,0,0
7424,300.33,300.33
7425,562.167,562.167
7426,775.776,775.776
7427,920.944,920.944
7428,985.166,985.166
7429,966.125,966.125
7430,865.093,865.093
7431,690.684,690.684
7432,460.197,460.197
7433,186.801,186.801
7434,0,0
7435,0,0
7436,0,0
7437,0,0
7438,0,0
7439,0,0
7440,0,0
7441,0,0
7442,0,0
7443,0,0
7444,0,0
7445,0,0
7446,0,0
7447,0,0
7448,271.962,271.962
7449,533.098,533.098
7450,743.636,743.636
7451,889.829,889.829
7452,958.823,958.823
7453,944.279,944.279
7454,849.93,849.93
7455,682.396,682.396
7456,454.971,454.971
7457,184.661,184.661
7458,0,0
7459,0,0
7460,0,0
7461,0,0
7462,0,0
7463,0,0
7464,0,0
7465,0,0
7466,0,0
7467,0,0
7468,0,0
7469,0,0
7470,0,0
7471,0,0
7472,263.338,263.338
7473,521.054,521.054
7474,730.695,730.695
7475,877.698,877.698
7476,946.598,946.598
7477,933.783,933.783
7478,840.407,840.407
7479,669.541,669.541
7480,444.21,444.21
7481,175.436,175.436
7482,0,0
7483,0,0
7484,0,0
7485,0,0
7486,0,0
7487,0,0
7488,0,0
7489,0,0
7490,0,0
7491,0,0
7492,0,0
7493,0,0
7494,0,0
7495,0,0
7496,230.026,230.026
7497,481.145,481.145
7498,691.578,691.578
7499,836.984,836.984
7500,916.727,916.727
7501,907.377,907.377
7502,818.369,818.369
7503,657.432,657.432
7504,431.283,431.283
7505,168.548,168.548
7506,0,0
7507,0,0
7508,0,0
7509,0,0
7510,0,0
7511,0,0
7512,0,0
7513,0,0
7514,0,0
7515,0,0
7516,0,0
7517,0,0
7518,0,0
7519,0,0
7520,252.016,252.016
7521,505.587,505.587
7522,556.637,556.637
7523,847.76,847.76
7524,657.093,657.093
7525,881.965,881.965
7526,794.671,794.671
7527,631.245,631.245
7528,276.283,276.283
7529,151.706,151.706
7530,0,0
7531,0,0
7532,0,0
7533,0,0
7534,0,0
7535,0,0
7536,0,0
7537,0,0
7538,0,0
7539,0,0
7540,0,0
7541,0,0
7542,0,0
7543,0,0
7544,148.11,148.11
7545,503.904,503.904
7546,677.229,677.229
7547,841.126,841.126
7548,793.176,793.176
7549,710.365,710.365
7550,646.44,646.44
7551,206.521,206.521
7552,355.257,355.257
7553,123.732,123.732
7554,0,0
7555,0,0
7556,0,0
7557,0,0
7558,0,0
7559,0,0
7560,0,0
7561,0,0
7562,0,0
7563,0,0
7564,0,0
7565,0,0
7566,0,0
7567,0,0
7568,8.513,8.513
7569,315.015,315.015
7570,673.155,673.155
7571,713.197,713.197
7572,359.507,359.507
7573,373.783,373.783
7574,49.391,49.391
7575,405.023,405.023
7576,186.492,186.492
7577,40.246,40.246
7578,0,0
7579,0,0
7580,0,0
7581,0,0
7582,0,0
7583,0,0
7584,0,0
7585,0,0
7586,0,0
7587,0,0
7588,0,0
7589,0,0
7590,0,0
7591,0,0
7592,3.781,3.781
7593,113.162,113.162
7594,169.845,169.845
7595,179.992,179.992
7596,27.539,27.539
7597,37.044,37.044
7598,96.443,96.443
7599,124.629,124.629
7600,187.79,187.79
7601,43.853,43.853
7602,0,0
7603,0,0
7604,0,0
7605,0,0
7606,0,0
7607,0,0
7608,0,0
7609,0,0
7610,0,0
7611,0,0
7612,0,0
7613,0,0
7614,0,0
7615,0,0
7616,7.566,7.566
7617,23.69,23.69
7618,157.69,157.69
7619,95.406,95.406
7620,30.39,30.39
7621,15.186,15.186
7622,178.189,178.189
7623,303.654,303.654
7624,421.275,421.275
7625,161.333,161.333
7626,0,0
7627,0,0
7628,0,0
7629,0,0
7630,0,0
7631,0,0
7632,0,0
7633,0,0
7634,0,0
7635,0,0
7636,0,0
7637,0,0
7638,0,0
7639,0,0
7640,249.635,249.635
7641,512.177,512.177
7642,722.762,722.762
7643,870.519,870.519
7644,943.272,943.272
7645,932.142,932.142
7646,840.92,840.92
7647,672.147,672.147
7648,444.608,444.608
7649,169.645,169.645
7650,0,0
7651,0,0
7652,0,0
7653,0,0
7654,0,0
7655,0,0
7656,0,0
7657,0,0
7658,0,0
7659,0,0
7660,0,0
7661,0,0
7662,0,0
7663,0,0
7664,162.356,162.356
7665,288.497,288.497
7666,715.584,715.584
7667,542.175,542.175
7668,930.297,930.297
7669,918.499,918.499
7670,825.415,825.415
7671,529.629,529.629
7672,431.51,431.51
7673,158.349,158.349
7674,0,0
7675,0,0
7676,0,0
7677,0,0
7678,0,0
7679,0,0
7680,0,0
7681,0,0
7682,0,0
7683,0,0
7684,0,0
7685,0,0
7686,0,0
7687,0,0
7688,239.347,239.347
7689,498.413,498.413
7690,706.955,706.955
7691,854.827,854.827
7692,924.418,924.418
7693,913.386,913.386
7694,642.798,642.798
7695,504.197,504.197
7696,425.092,425.092
7697,156.494,156.494
7698,0,0
7699,0,0
7700,0,0
7701,0,0
7702,0,0
7703,0,0
7704,0,0
7705,0,0
7706,0,0
7707,0,0
7708,0,0
7709,0,0
7710,0,0
7711,0,0
7712,261.676,261.676
7713,524.816,524.816
7714,736.833,736.833
7715,883.556,883.556
7716,952.452,952.452
7717,939.806,939.806
7718,846.386,846.386
7719,672.257,672.257
7720,443.879,443.879
7721,173.627,173.627
7722,0,0
7723,0,0
7724,0,0
7725,0,0
7726,0,0
7727,0,0
7728,0,0
7729,0,0
7730,0,0
7731,0,0
7732,0,0
7733,0,0
7734,0,0
7735,0,0
7736,254.992,254.992
7737,515.367,515.367
7738,727.724,727.724
7739,875.272,875.272
7740,943.258,943.258
7741,932.46,932.46
7742,839.93,839.93
